AGE;GNDR;ADMIT;COLLEGE;STUDENT_MAJOR;DIPLOMA_DESCRIPTION;STUDENT_LEVEL;SCHOOL;SCHOOL_CITY;CITIZENSHIP
23;M;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Al Rafee'a Secondary;SHARJAH;UAE-Sharjah
21;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Al Qadesyah Secondary;ABU DHABI;UAE-Sharjah
21;M;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Ahmed Bin Hanbel Secondary;SHARJAH;UAE-Sharjah
22;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Fatima Al Zahra' Secondary G.;SHARJAH;UAE-Sharjah
22;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Al-Nouf Secondary G;SHARJAH;UAE-Sharjah
22;M;Fall 2010-2011;Community;Business Administration;Secondary School -Industrial;Diploma;Sharjah Institute ofTechnology;Sharjah;UAE-Sharjah
21;M;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Mo'ad Bin Jabel Secondary;SHARJAH;UAE-Sharjah
21;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Al-Thumeed Sec.G.;Sharjah;UAE-Sharjah
21;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Al Yarmouk(2);KUWAIT;GCC
22;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Fatima Bint Ataba Sec. Sch.;Kuwait;GCC
22;M;Fall 2010-2011;Community;Business Administration;Secondary School -Scientific;Diploma;Abu Obaidah Bin Al Jarah Pvt;AJMAN;UAE-Sharjah
20;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Al-Hilaleyaat Sec.Sch. G.;Sharjah;UAE-Sharjah
20;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Al-Thakafa Sec. Sch. G;Sharjah;UAE-Sharjah
19;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Al Nouf Girls' School;Sharjah;UAE-Sharjah
24;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Al Shuwaib Secondary;AL AIN;UAE-Sharjah
21;M;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Mo'ad Bin Jabel Secondary;SHARJAH;UAE-Sharjah
20;M;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Halwan Secondary;SHARJAH;UAE-Sharjah
24;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Waset Secondary G;SHARJAH;UAE-Sharjah
21;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Al-Thakafa Sec. Sch. G;Sharjah;UAE-Sharjah
24;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Al-Thakafa Sec. Sch. G;Sharjah;UAE-Sharjah
20;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Al-Thakafa Sec. Sch. G;Sharjah;UAE-Sharjah
19;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Al-Nouf Secondary G;SHARJAH;UAE-Sharjah
27;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Al Madam Ctr G;SHARJAH;UAE-Sharjah
23;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Al-Thakafa Sec. Sch. G;Sharjah;UAE-Sharjah
22;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Al Ne'meyah Secondary;AJMAN;UAE-Sharjah
21;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Al-Hilaleyaat Sec.Sch. G.;Sharjah;UAE-Sharjah
22;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Al-Thakafa Sec. Sch. G;Sharjah;UAE-Sharjah
20;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Al-Thakafa Sec. Sch. G;Sharjah;UAE-Sharjah
24;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Al-Nouf Secondary G;SHARJAH;UAE-Sharjah
29;M;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Al-Falaj Adult Education Cernt;Sharjah;UAE-Sharjah
23;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Fatima Al Zahra' Secondary G.;SHARJAH;UAE-Sharjah
20;M;Fall 2010-2011;Community;Business Administration;Secondary School -Industrial;Diploma;Sharjah Institute ofTechnology;Sharjah;UAE-Sharjah
21;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Al Reffa'a Secondary G.;SHARJAH;UAE-Sharjah
23;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Rouqaya Sec. Sch. G.;Sharjah;UAE-Sharjah
20;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Al Thaid Cenrte G;AL DHAID;UAE-Sharjah
23;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Al-Ibda'a Girls' Sec.Sch.;Sharjah;UAE-Sharjah
25;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Al-Theid Adults Ed Center;;UAE-Sharjah
20;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Al Ibda'a Private Secondary S.;;UAE-Sharjah
23;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Umm Omarah Secondary G.;KOR FAKAN;UAE-Sharjah
22;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Umm Omarah Secondary G.;KOR FAKAN;UAE-Sharjah
21;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Salma Bint Qais Secondary G;DABA AL HESSEN;UAE-Sharjah
22;F;Fall 2010-2011;Community;Business Administration;Secondary School -Scientific;Diploma;Salma Bint Qais Secondary G;DABA AL HESSEN;UAE-Sharjah
22;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Lubabah Bint AlHarith G.Sec.Sc;Fujairah;UAE-Sharjah
27;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Umm Al Mo'meneen Secondary;AL FUJAIRAH;Non Citizen
22;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Salma Bint Qais Secondary G;DABA AL HESSEN;UAE-Sharjah
;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Salma Bint Qais Secondary G;DABA AL HESSEN;UAE-Sharjah
22;F;Fall 2010-2011;Community;Business Administration;Secondary School -Scientific;Diploma;Jameela Bou Hurraid Sec G;SHARJAH;UAE-Sharjah
20;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Merbeh Secondary;MERBEH;UAE-Al Fujairah
22;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Al Shifa Bint Abdulla Ctr;KALBA;UAE-Sharjah
20;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Jameela Bou Hurraid Sec G;SHARJAH;Nil (No Official Documents)
22;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Bahithat Al Badyeh Secondary G;SHARJAH;UAE-Sharjah
20;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Al Shifa Bint Abdulla Ctr;KALBA;UAE-Sharjah
22;F;Fall 2010-2011;Community;Business Administration;Secondary School -Scientific;Diploma;Umm Omarah Secondary G.;KOR FAKAN;UAE-Sharjah
21;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Jameela Bou Hurraid Sec G;SHARJAH;UAE-Sharjah
19;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Al Shifa Bint Abdulla Ctr;KALBA;UAE-Sharjah
22;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Al Sharjah Home School G.;Kalba;UAE-Sharjah
36;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Al Shifa Bint Abdulla Ctr;KALBA;UAE-Sharjah
20;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Salma Bint Qais Secondary G;DABA AL HESSEN;UAE-Sharjah
21;F;Fall 2010-2011;Community;Business Administration;Secondary School -Scientific;Diploma;Jameela Bou Hurraid Sec G;SHARJAH;UAE-Sharjah
20;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Al Shifa Bint Abdulla Ctr;KALBA;UAE-Sharjah
19;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Al Shifa Bint Abdulla Ctr;KALBA;UAE-Sharjah
20;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Al Shifa Bint Abdulla Ctr;KALBA;UAE-Sharjah
20;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Umm Omarah Secondary G.;KOR FAKAN;UAE-Sharjah
21;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Jameela Bou Hurraid Sec G;SHARJAH;UAE-Sharjah
21;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Umm Omarah Secondary G.;KOR FAKAN;UAE-Sharjah
20;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Jameela Bou Hurraid Sec G;SHARJAH;UAE-Sharjah
22;F;Fall 2010-2011;Community;Business Administration;Secondary School -Scientific;Diploma;Salma Bint Qais Secondary G;DABA AL HESSEN;UAE-Sharjah
20;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Bahithat Al Badyeh Secondary G;SHARJAH;UAE-Sharjah
19;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Al Shifa Bint Abdulla Ctr;KALBA;UAE-Sharjah
33;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Jumana Bint AbyThalib Adult C.;Sharjah;UAE-Sharjah
20;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Salamah Bint Buti Secondary G;ABU DHABI;UAE-Sharjah
19;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Jameela Bou Hurraid Sec G;SHARJAH;UAE-Sharjah
22;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Umm Omarah Secondary G.;KOR FAKAN;UAE-Sharjah
23;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Jameela Bou Hurraid Sec G;SHARJAH;UAE-Sharjah
22;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Jameela Bou Hurraid Sec G;SHARJAH;UAE-Sharjah
21;F;Fall 2010-2011;Community;Business Administration;Secondary School -Scientific;Diploma;Al Shifa Bint Abdulla Ctr;KALBA;UAE-Sharjah
22;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Salma Bint Qais Secondary G;DABA AL HESSEN;UAE-Sharjah
20;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Jameela Bou Hurraid Sec G;SHARJAH;UAE-Sharjah
20;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Jameela Bou Hurraid Sec G;SHARJAH;UAE-Sharjah
20;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Bahithat Al Badyeh Secondary G;SHARJAH;UAE-Sharjah
19;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Al Shifa Bint Abdulla Ctr;KALBA;UAE-Sharjah
21;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Jameela Bou Hurraid Sec G;SHARJAH;UAE-Sharjah
26;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Al Sharjah External Sec G;KOR FAKAN;UAE-Sharjah
27;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Al Sharjah External Sec G;KOR FAKAN;UAE-Sharjah
21;M;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Al Khalil Bin Ahmed Secondary;SHARJAH;UAE-Sharjah
20;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Umm Omarah Secondary G.;KOR FAKAN;UAE-Sharjah
19;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Umm Omarah Secondary G.;KOR FAKAN;UAE-Sharjah
44;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Al Shifa Bint Abdulla Ctr;KALBA;UAE-Sharjah
21;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Bahithat Al Badyeh Secondary G;SHARJAH;UAE-Sharjah
20;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Al Shifa Bint Abdulla Ctr;KALBA;UAE-Sharjah
20;F;Fall 2010-2011;Community;Business Administration;Secondary School -Scientific;Diploma;Merbeh Girls' Sch. Sec. Edu.;AL FUJAIRAH;UAE-Al Fujairah
22;M;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;King Faisal Boys' School;Sharjah;UAE-Sharjah
24;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Al Shifa Bint Abdulla Ctr;KALBA;UAE-Sharjah
24;M;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Abdulla Bin Al Zubair Ctr;KOR FAKAN;UAE-Sharjah
20;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Umm Omarah Secondary G.;KOR FAKAN;UAE-Sharjah
20;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Jameela Bou Hurraid Sec G;SHARJAH;UAE-Sharjah
21;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Al Shifa Bint Abdulla Ctr;KALBA;UAE-Sharjah
23;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Al Shifa Bint Abdulla Ctr;KALBA;UAE-Sharjah
21;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Al Shifa Bint Abdulla Ctr;KALBA;UAE-Sharjah
22;M;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Al Mahmoud Secondary;KALBA;UAE-Sharjah
25;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Jumana Bint AbyThalib Adult C.;Sharjah;UAE-Sharjah
23;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Umm Omarah Secondary G.;KOR FAKAN;UAE-Sharjah
19;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Al Shifa Bint Abdulla Ctr;KALBA;Nil (No Official Documents)
19;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Al Shifa Bint Abdulla Ctr;KALBA;UAE-Sharjah
21;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Salma Bint Qais Secondary G;DABA AL HESSEN;UAE-Sharjah
20;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Aisha Bint Othman Secondary;JA'LLAN;UAE-Sharjah
21;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Salma Bint Qais Secondary G;DABA AL HESSEN;UAE-Sharjah
21;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Jameela Bou Hurraid Sec G;SHARJAH;UAE-Sharjah
29;M;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Saif Al-Dawla Secondary;AL FUJAIRAH;UAE-Sharjah
20;M;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Al Khalil Bin Ahmed Secondary;SHARJAH;UAE-Sharjah
22;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Umm Omarah Secondary G.;KOR FAKAN;UAE-Sharjah
34;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Jumana Bint AbyThalib Adult C.;Sharjah;UAE-Sharjah
23;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Salma Bint Qais Secondary G;DABA AL HESSEN;UAE-Ajman
22;M;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Saif Al-Yarubi Sec .B. Sch.;Sharjah;UAE-Sharjah
20;M;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Saif Al Ya'roubi Secondary;AL FUJAIRAH;UAE-Al Fujairah
23;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Emarites Pvt Secondary;AL FUJAIRAH;UAE-Al Fujairah
21;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Bahithat Al Badyeh Secondary G;SHARJAH;UAE-Sharjah
22;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Bahithat Al Badyeh Secondary G;SHARJAH;UAE-Sharjah
22;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Ajman Secondary G.;AJMAN;UAE-Sharjah
21;F;Fall 2010-2011;Community;Business Administration;Secondary School -Literature;Diploma;Al Shifa Bint Abdulla Ctr;KALBA;UAE-Sharjah
22;F;Fall 2010-2011;Community;Dental Assistant;Secondary School -Scientific;Diploma;Tamadher Bint Amro Secondary;MOSANDAM;Nil (No Official Documents)
20;F;Fall 2010-2011;Community;Dental Hygiene;Secondary School -Scientific;Diploma;Fatima Al Zahra' Secondary G.;SHARJAH;UAE-Sharjah
20;F;Fall 2010-2011;Community;Dental Hygiene;Secondary School -Scientific;Diploma;Jameela Bou Hurraid Sec G;SHARJAH;UAE-Sharjah
20;F;Fall 2010-2011;Community;Dental Hygiene;Secondary School -Scientific;Diploma;Umm Omarah Secondary G.;KOR FAKAN;Nil (No Official Documents)
23;F;Fall 2010-2011;Community;Dental Laboratory Technology;Secondary School -Scientific;Diploma;Al Nouf Girls' School;Sharjah;UAE-Sharjah
20;F;Fall 2010-2011;Community;Dental Laboratory Technology;Secondary School -Scientific;Diploma;Umm Omarah Secondary G.;KOR FAKAN;UAE-Sharjah
20;F;Fall 2010-2011;Community;Dental Laboratory Technology;Secondary School -Scientific;Diploma;Al Shifa Bint Abdulla Ctr;KALBA;UAE-Sharjah
20;F;Fall 2010-2011;Community;Dental Laboratory Technology;Secondary School -Scientific;Diploma;Salma Bint Qais Secondary G;DABA AL HESSEN;UAE-Sharjah
23;F;Fall 2010-2011;Community;Dental Laboratory Technology;Secondary School -Scientific;Diploma;Al Shifa Bint Abdulla Ctr;KALBA;UAE-Sharjah
24;F;Fall 2010-2011;Community;Dental Laboratory Technology;Secondary School -Scientific;Diploma;Salma Bint Qais Secondary G;DABA AL HESSEN;UAE-Sharjah
19;F;Fall 2010-2011;Community;Environmental Health & Safety;Secondary School -Scientific;Diploma;Fatima Al Zahra' Secondary G.;SHARJAH;Nil (No Official Documents)
20;F;Fall 2010-2011;Community;Environmental Health & Safety;Secondary School -Scientific;Diploma;Umm Omarah Secondary G.;KOR FAKAN;UAE-Sharjah
22;F;Fall 2010-2011;Community;Information Technology;Secondary School -Literature;Diploma;Al-Mualla Secondary;UMM AL QUWAIN;Non Citizen
24;F;Fall 2010-2011;Community;Information Technology;Secondary School -Literature;Diploma;Bahithat Al Badyeh Secondary G;SHARJAH;UAE-Sharjah
21;F;Fall 2010-2011;Community;Information Technology;Secondary School -Scientific;Diploma;Al Reffa'a Secondary G.;SHARJAH;UAE-Sharjah
